ASV_ID	ERR3610705	ERR3610706	ERR3610707	ERR3610708	ERR3610709	ERR3610710	ERR3610711	ERR3610712	ERR3610713	ERR3610714	ERR3610715	ERR3610716	ERR3610717	ERR3610718	ERR3610719	ERR3610720	ERR3610721	ERR3610722	ERR3610723	ERR3610724	ERR3610725	ERR3610726	ERR3610727	ERR3610728	ERR3610729	ERR3610730	ERR3610731	ERR3610732	ERR3610733	ERR3610734	ERR3610735	ERR3610736	ERR3610737	ERR3610738	ERR3610739	ERR3610740	ERR3610741	ERR3610742	ERR3610743	ERR3610744	ERR3610745	ERR3610746	ERR3610747	ERR3610748	ERR3610749	ERR3610750	ERR3610751	ERR3610752	ERR3610753	ERR3610754
ASV_754	45	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	0	0	0	0	0	0	0	0	0
ASV_756	23	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	63	0	0	0	19	0	0	0	0	0	0	0	0
ASV_757	0	0	0	65	0	0	0	0	0	0	30	0	0	30	26	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	27	0	48	0	0	0	0	0	0	0	0	0	23	0
ASV_758	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0
ASV_759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_760	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	87	29	0	0
ASV_761	0	0	0	0	0	0	0	53	0	0	30	0	0	0	0	23	0	0	0	0	0	25	0	0	0	0	0	15	0	40	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	22
ASV_762	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	87	57	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	25	0	0
ASV_763	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0
ASV_764	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_765	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	143	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0
ASV_767	0	0	0	0	0	0	0	0	40	0	0	0	57	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	32	0	0	0	0	0	0	0	17	0
ASV_768	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_769	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0
ASV_770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0
ASV_771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	64	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	55	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	41	0	0	43	0	0	0	0	0	0	0	0
ASV_773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0
ASV_774	57	0	0	25	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	49	49	0	0	0	0	0	0	0
ASV_775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0
ASV_776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261	0	0	0	0	0	0	0	0
ASV_777	0	0	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_778	0	0	0	0	100	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	115	0	0	0	0	0	0	0	0	0	0	19	0	74	0	0	0	0	0	0	0	0	0
ASV_780	0	0	0	0	0	0	0	0	35	0	0	0	75	54	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	0	0	0	0	0	0	0
ASV_783	0	0	0	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_784	0	0	0	0	0	0	0	0	0	0	0	0	0	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	81	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_786	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_787	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	225	0	0	0	0
ASV_789	0	0	9	53	0	0	45	0	0	0	0	0	10	0	83	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_790	0	0	0	0	0	20	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	30	0
ASV_791	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	207	0	0	0	0
ASV_792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_794	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	45	35	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_795	0	0	0	0	0	0	53	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_796	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	91	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	211	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	14	13	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0
ASV_799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_801	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0
ASV_803	0	0	0	0	72	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0
ASV_804	0	0	0	0	31	0	0	0	0	0	20	0	0	0	0	0	0	13	0	0	0	0	0	0	0	22	54	0	69	0	0	0	0	0	0	0	0	13	0	0	23	0	0	0	0	0	0	0	0	0
ASV_805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	46	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	36	0	0	50	0	0	0	0	0	0	0	0
ASV_806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_807	17	0	0	40	0	0	0	0	0	0	0	0	37	0	0	36	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	34	0
ASV_808	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_809	0	0	0	54	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	24	0	0	32	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0
ASV_810	0	0	0	0	0	0	0	0	0	0	0	0	99	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	18	0	29	0	0	0	0	0	0	0	0	0
ASV_811	0	0	0	0	0	0	24	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	50	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	44	0	0	0	0
ASV_812	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	30	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_813	0	41	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	13	0	31	0	0	0	0	0	11	0	0	0	0	0	0	79	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0
ASV_814	0	0	52	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	43	40	0	0	17	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0
ASV_815	0	0	0	40	52	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0
ASV_816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0
ASV_817	0	0	0	0	68	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_818	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_820	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_821	22	0	0	0	0	0	0	71	6	0	0	0	14	0	0	0	0	0	0	0	61	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
ASV_822	0	0	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_823	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	37	35	78	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
ASV_824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_825	91	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_826	0	0	0	0	0	0	0	0	0	0	74	0	0	35	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	63	0	0	0	0	42	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_828	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	55	0	0	0	63	0	0	0	0	0	0	0	0	0
ASV_829	0	0	0	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_830	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0
ASV_831	0	0	0	0	0	0	168	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_832	0	0	0	0	0	0	55	0	0	0	0	0	14	0	0	26	0	0	13	28	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	19	0	0	28	0	27	0
ASV_833	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_834	0	0	0	33	21	0	0	0	0	0	0	18	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	24	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_836	13	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	10	0	0	0	0	0	0	0	0	29	0	46	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	21	0
ASV_837	0	71	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	36	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0
ASV_838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	18	0	0	0	0	0	54	41	0	0	0	0	0	0	0	0	0	0	0
ASV_839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	0	0	0	0	0	0	0
ASV_840	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	82	0	0	0
ASV_841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0
ASV_842	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	25	0	33	0	0	0	0	0	0	41	0	0	0	0	0	0	0	25	0	0	0	0	0
ASV_843	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	93	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0
ASV_845	0	46	0	0	0	0	0	0	0	0	0	18	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0
ASV_846	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	38	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_849	0	0	0	0	0	0	0	0	44	0	0	0	0	0	31	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_851	0	0	0	41	0	0	0	0	36	0	0	0	0	24	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0
ASV_852	0	0	0	0	0	11	0	0	0	0	15	0	0	0	0	0	0	0	56	0	0	0	31	11	0	0	0	0	13	0	0	0	0	36	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0
ASV_853	0	0	0	0	0	0	0	0	0	0	0	13	0	71	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_854	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	12	0	0	31	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	25	0	0	66	0	0	0
ASV_855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0
ASV_856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0
ASV_857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0
ASV_858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	38	0	0	0	0	0	0	0	0	54	0	68	0	0	0	0	0	0	0	0	0
ASV_860	0	0	0	0	0	0	0	50	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	0	0	0
ASV_862	0	0	0	21	84	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	23	0	0	0	0	0	0	0	0	0	0	0	0
ASV_863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_864	0	0	0	0	95	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	20	28	16	59	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0
ASV_866	6	18	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	58	0	0	0	0	0	19	17	0	0	0	0	22	0	0	0	0	0	0	0	14	0	15	0
ASV_867	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	76	0	0	0	0	0	0	0
ASV_868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	11	0	40	116	0	0	0
ASV_869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_871	0	0	35	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	37	0	0	0	0	0	34	0	0	0	0	0	29	0	0
ASV_872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	66	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0
ASV_874	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_875	0	0	0	0	0	116	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_876	0	0	0	0	0	0	0	0	0	0	51	31	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	59	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0
ASV_877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0
ASV_878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	89	0
ASV_879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	54	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0
ASV_880	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	33	0	55	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0
ASV_881	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
