ASV_ID	SRR21922134	SRR21922135	SRR21922136	SRR21922137	SRR21922138	SRR21922139	SRR21922140	SRR21922141	SRR21922142	SRR21922143	SRR21922144	SRR21922145	SRR21922146	SRR21922147	SRR21922148	SRR21922149	SRR21922150	SRR21922151	SRR21922152	SRR21922153	SRR21922154	SRR21922155	SRR21922156	SRR21922157	SRR21922158	SRR21922159	SRR21922160	SRR21922161	SRR21922162	SRR21922163	SRR21922164	SRR21922165	SRR21922166	SRR21922167	SRR21922168	SRR21922169	SRR21922170	SRR21922171	SRR21922172	SRR21922173	SRR21922174	SRR21922175	SRR21922176	SRR21922177	SRR21922178	SRR21922179	SRR21922180	SRR21922181	SRR21922182	SRR21922183	SRR21922184	SRR21922185	SRR21922186	SRR21922187	SRR21922188	SRR21922189	SRR21922190	SRR21922191	SRR21922192	SRR21922193
ASV_1827	0	0	26	0	0	0	0	15	34	51	0	0	0	0	0	0	0	0	0	8	0	0	32	28	0	0	0	20	0	0	70	29	0	0	56	0	0	0	0	16	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	39	0	0	0
ASV_1828	0	0	0	0	0	0	0	0	0	332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	52	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1829	0	0	0	0	0	0	0	13	10	315	0	0	0	0	0	0	0	0	0	8	0	0	0	0	21	0	0	43	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1830	0	0	0	0	0	0	0	0	0	0	0	7	16	0	0	0	13	0	10	0	0	0	0	0	0	31	0	0	0	15	0	25	0	0	0	0	0	0	0	0	176	0	0	0	0	11	0	0	0	0	0	0	0	0	88	50	0	0	0	9
ASV_1831	0	45	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0
ASV_1832	0	0	0	0	0	0	0	161	154	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0
ASV_1833	0	0	0	0	0	0	12	56	30	23	31	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	47	0	0	0	0	0	0	44	33	0	0	18	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0
ASV_1834	0	0	0	0	182	0	51	20	8	0	0	0	0	0	0	90	0	0	10	0	0	0	0	0	26	0	0	0	0	0	11	0	8	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0
ASV_1835	17	9	12	16	0	0	0	10	16	7	0	0	0	58	0	0	30	0	0	24	0	0	0	0	0	0	0	15	0	0	9	0	41	8	58	0	0	0	0	12	17	0	57	0	0	13	0	0	0	0	18	0	0	0	0	0	0	0	0	0
ASV_1836	0	7	0	5	0	0	0	0	0	0	0	58	0	0	0	0	0	11	0	24	0	0	0	15	0	0	0	0	0	0	80	31	0	0	21	0	4	0	0	0	118	0	0	27	0	0	0	0	0	0	39	0	0	0	0	0	7	0	0	0
ASV_1837	0	0	0	0	38	39	0	0	0	0	0	0	60	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	59	0	0	213	0	0
ASV_1838	41	0	0	0	0	0	0	0	0	0	0	0	0	0	97	23	0	0	0	0	0	0	0	0	0	80	0	0	0	0	35	8	0	0	0	28	0	0	0	0	43	0	0	0	0	0	0	0	0	54	0	0	0	0	37	0	0	0	0	0
ASV_1839	26	17	12	12	0	0	0	19	17	22	0	0	0	0	0	0	35	0	0	9	0	0	0	0	0	0	0	13	0	0	17	0	31	14	64	0	0	0	0	8	20	0	64	0	0	22	0	0	0	0	24	0	0	0	0	0	0	0	0	0
ASV_1840	0	0	0	0	33	62	0	0	0	12	0	0	13	0	0	53	0	0	0	0	25	9	0	0	32	6	38	0	16	0	22	0	9	0	41	0	0	16	0	0	0	0	0	0	0	0	13	0	0	0	0	0	11	10	0	0	0	0	0	25
ASV_1841	0	0	0	0	0	79	0	45	40	143	0	0	0	0	0	0	0	0	0	24	0	0	5	0	6	0	0	21	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0
ASV_1842	0	0	0	0	0	0	0	168	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1843	25	0	0	0	0	0	8	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	22	11	61	0	103	32	0	0	0	25	44	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	21	0	0	0
ASV_1844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	445	0	0	0	0	0	0	0	0
ASV_1845	0	0	0	0	0	136	0	0	0	0	0	25	0	0	0	0	0	0	36	42	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	46	0	67	0	26	0	0	0	0	0	0	0	25	0	0	0	0	30	0	0	0	0	0
ASV_1846	0	0	0	0	0	67	0	35	41	134	0	0	0	0	0	0	0	0	0	45	0	0	17	0	10	0	0	16	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0
ASV_1847	28	16	34	0	0	0	0	27	39	0	0	33	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	23	45	0	0	0	0	31	24	0	0	0	0	0	21	0	0	0	0	0	19	43
ASV_1848	0	0	0	0	0	0	0	144	149	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0
ASV_1849	0	0	0	0	0	0	0	141	148	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0
ASV_1850	80	0	0	0	0	0	0	49	55	0	0	0	0	0	0	0	66	31	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1851	22	20	8	13	0	0	0	23	21	12	0	0	0	0	0	0	28	0	0	12	0	0	0	0	0	0	0	22	0	0	11	0	0	8	69	0	0	0	0	10	24	0	76	0	0	20	0	0	0	0	10	0	0	0	0	0	32	0	0	0
ASV_1852	0	0	19	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	74	0	0	0	0	27	0	0	0	3
ASV_1853	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	23	0	0
ASV_1854	0	0	0	0	0	0	0	0	65	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	94	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	70	0	66	0
ASV_1855	0	0	0	54	0	0	0	155	168	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	24	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1856	0	0	0	0	0	0	0	82	59	0	0	37	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	24	0	0	0	0	0	0	0	0	25	0	0	0	128	0	0	0	0	0	6	0	0	0	0	59	0
ASV_1857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	264	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	109
ASV_1858	39	50	0	0	0	0	121	0	0	0	115	0	48	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1859	20	0	0	0	17	0	0	9	6	26	0	6	30	0	0	0	76	13	16	11	0	0	0	0	0	0	12	20	0	0	0	0	4	0	0	0	0	14	50	0	0	0	0	0	0	0	12	0	23	24	9	0	0	24	15	0	0	0	0	0
ASV_1860	0	0	0	0	30	0	23	20	19	0	35	0	0	0	0	0	0	27	13	102	0	33	0	0	0	41	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	15	0	0	0	0
ASV_1861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1862	26	32	17	0	0	18	0	33	18	19	0	19	0	0	0	0	55	18	13	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	13	0	28	0	0	0	0	15	8	0	0	0	0	62	0	0	0
ASV_1863	17	0	0	0	0	0	11	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	24	20	66	0	107	22	0	0	0	18	30	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0
ASV_1864	0	0	0	0	0	23	0	0	0	19	9	11	0	0	0	0	31	0	22	20	0	0	0	0	0	24	0	0	21	0	12	0	0	0	0	0	0	0	0	0	0	0	0	14	0	36	0	0	0	0	0	23	0	0	0	63	33	75	0	0
ASV_1865	0	0	0	0	0	0	0	0	0	0	0	32	21	92	0	0	0	10	0	0	48	0	33	0	29	24	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	37
ASV_1866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1867	33	0	46	56	0	0	0	32	30	0	0	79	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1868	0	0	0	29	0	0	0	163	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	100	0	0	36	0	0
ASV_1870	9	0	0	0	0	19	12	13	9	23	19	13	0	0	0	0	44	7	8	5	0	0	7	35	7	0	0	51	0	0	0	44	9	0	18	0	0	0	0	16	0	0	0	0	0	15	0	17	0	12	0	14	0	0	8	0	0	0	0	0
ASV_1871	0	0	0	6	0	10	0	0	0	14	0	41	0	0	0	29	0	0	0	0	0	0	126	0	42	0	0	0	17	22	0	0	0	0	31	0	0	6	0	0	0	0	0	16	0	0	0	13	0	0	0	34	0	10	17	0	0	0	0	0
ASV_1872	0	0	0	0	0	1	0	0	22	0	26	3	67	0	0	0	0	43	18	0	0	6	0	0	22	0	0	35	0	81	0	0	0	0	10	0	0	18	0	28	0	14	0	0	0	16	0	0	0	0	0	3	0	21	0	0	0	0	0	0
ASV_1873	69	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	73	6	0	0	0	50	0	0	0	0	56	0	0	0	0	0	0	0	0	60	0	0	0	0	11	0	0	0	0	0
ASV_1874	23	14	24	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	107	0	0	0	0	0	0	0	0	0	68	16	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	68	0	0	0	0
ASV_1875	10	3	0	0	0	0	0	0	0	3	38	8	11	7	0	0	9	51	0	0	0	0	0	10	0	0	9	40	10	0	0	5	8	18	24	17	0	3	0	0	0	56	0	0	0	16	17	13	0	0	8	0	0	0	15	0	24	0	0	0
ASV_1876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1877	0	34	0	0	0	0	0	0	0	0	0	0	0	1	59	0	0	0	0	0	0	0	0	0	0	242	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	2	0	0	0	0	0	25	2	0	0	0	0	37	0	2	0	0	16	0
ASV_1878	0	0	0	0	0	0	0	0	0	19	0	0	0	0	45	0	0	19	0	0	14	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1879	0	0	62	0	0	20	0	0	0	17	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	58	0	21	44	0	0	40	0	0	0	0	0	0	36	0	0	0	54	0	0	0	0	0
ASV_1880	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	96	0	0	0	0	0	0	0	46	31	0	0	0	49	0	0	0	0	0	77	0	0	27	0	0	0	0	0	0	0	37
ASV_1881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1882	0	5	24	0	0	0	0	9	21	14	0	0	0	8	0	0	0	7	18	6	14	0	7	0	0	0	31	13	8	11	17	0	0	0	11	8	0	17	56	15	0	0	0	13	0	0	0	8	10	13	18	0	0	23	14	10	0	0	0	0
ASV_1883	0	0	0	0	0	17	0	0	0	25	0	52	0	18	0	0	0	0	0	0	0	0	56	0	68	0	0	28	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	22	0	0	0	26	0	0
ASV_1884	0	0	0	0	0	0	0	146	151	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
ASV_1885	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	77	55	0	0	0	112	0	0	0	0	0	0	0	0
ASV_1886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	80	0	0	0	74	0	0	0	0	0
ASV_1887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1888	24	27	15	0	0	25	0	22	13	17	0	26	0	0	0	0	54	17	15	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	12	0	32	0	0	0	0	18	25	0	0	0	0	42	0	0	0
ASV_1889	15	15	0	0	27	0	13	0	17	17	0	9	15	16	0	0	12	44	0	9	0	0	14	8	0	0	6	34	0	0	0	17	9	0	0	12	0	11	0	0	0	0	10	0	0	19	2	9	6	0	20	0	0	22	13	0	7	0	0	0
ASV_1890	2	0	0	0	6	17	10	5	7	25	24	7	0	0	0	0	49	5	13	3	0	0	11	0	15	0	0	42	0	0	0	28	12	0	16	19	0	12	0	7	15	0	0	4	0	14	0	11	0	0	0	16	0	0	33	0	0	0	0	0
ASV_1891	0	0	82	105	12	0	0	0	0	15	0	0	34	14	0	0	0	0	13	0	0	0	0	0	26	0	0	0	18	0	0	19	0	0	0	0	0	51	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	17	0	0	0	0	8
ASV_1892	0	0	0	0	0	0	0	0	0	314	0	0	0	0	0	0	0	0	0	8	0	0	0	0	12	0	0	52	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1893	0	0	0	0	0	0	0	0	0	0	0	0	6	15	0	44	46	19	18	0	0	0	0	0	0	0	43	32	0	24	0	15	0	0	0	0	0	10	0	0	0	0	0	0	0	47	0	61	13	0	0	0	0	24	11	0	0	0	0	0
ASV_1894	68	30	0	52	0	0	0	0	0	0	0	33	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	66	0	0	0	61	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1895	28	12	9	14	0	0	0	16	21	5	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	12	0	0	17	0	0	0	54	0	0	0	0	13	14	0	73	9	0	39	0	0	0	13	12	0	0	0	0	12	24	0	0	0
ASV_1896	0	0	9	0	0	10	0	0	0	0	21	0	0	0	0	0	0	0	21	0	0	77	0	0	0	0	0	0	12	0	0	0	62	0	0	0	0	0	0	0	0	0	0	10	0	14	0	0	0	0	0	33	0	0	0	51	30	77	0	0
ASV_1897	30	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	50	0	24	9	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	40	0	43	0	0	0	51	0	65	0	0	0	0	54	0	0	0	24	0	0	0	0	0
ASV_1898	2	0	5	31	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	3	33	0	0	0	0	0	0	1	0	0	26	0	0	0	0	0	4	0	108	0	46	0	0	0	4	6	0	0	0	0	18	0	2	0	0	58	0
ASV_1899	0	0	0	0	198	0	0	13	8	0	12	0	0	0	0	89	0	0	10	0	0	0	0	0	19	0	0	0	0	0	21	0	7	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0
ASV_1900	0	0	0	0	0	0	0	144	160	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
ASV_1901	50	27	0	0	0	63	19	0	0	0	23	0	0	0	0	0	52	11	0	0	0	0	0	0	0	34	0	0	0	0	0	0	58	0	0	0	0	0	0	45	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1902	21	0	0	0	0	0	0	0	0	0	0	0	137	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	15	0	0	0	123	0	69
ASV_1903	0	0	47	0	0	0	10	0	0	0	10	0	0	0	0	0	71	32	0	0	0	0	0	0	0	0	0	0	0	65	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0
ASV_1904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1905	56	20	14	33	0	0	0	18	21	0	0	78	0	15	0	0	0	10	0	32	0	0	40	0	0	0	0	0	6	0	8	0	0	0	0	0	0	0	0	19	0	0	0	22	0	0	0	0	11	0	20	0	0	0	0	0	0	0	0	0
ASV_1906	0	0	0	0	0	89	0	31	38	125	0	0	0	0	0	0	0	0	0	32	0	0	6	0	18	0	0	13	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0
ASV_1907	0	0	0	0	0	0	0	70	56	0	0	29	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	19	0	0	0	0	0	0	0	0	21	0	0	0	123	0	0	0	0	0	10	0	0	0	0	80	0
ASV_1908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	45	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	137	105	0	0	0	0	0	0	0	47	0	0	0
ASV_1909	22	0	18	0	0	17	0	0	0	25	0	81	0	0	0	0	0	8	0	0	0	0	0	0	8	0	0	28	0	0	0	56	10	0	56	0	0	7	0	11	26	0	0	0	0	0	0	0	0	14	0	0	0	13	0	22	0	0	0	0
ASV_1910	18	11	15	15	0	0	0	15	17	14	0	0	0	27	0	0	36	0	0	26	0	0	0	0	0	0	0	15	0	0	2	0	0	12	47	0	0	0	0	12	22	0	52	0	0	28	0	0	0	0	13	0	0	0	0	0	25	0	0	0
ASV_1911	16	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	54	0	14	7	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	28	0	0	0	0	0	0	0	0	38	0	0	11	0	62	10	0	42	0	0
ASV_1912	0	0	0	45	0	0	0	174	152	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	14	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_1913	0	0	0	0	0	0	0	173	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1914	0	124	28	0	0	0	0	44	53	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0
ASV_1915	0	0	0	0	11	0	14	0	3	0	15	44	11	12	0	0	0	10	9	23	14	0	0	0	0	0	17	24	0	45	42	9	24	5	0	26	0	8	0	0	0	0	0	0	0	0	0	0	5	0	0	17	0	3	5	0	24	0	0	0
ASV_1916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1917	2	0	0	32	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	1	16	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	7	0	113	0	56	0	0	0	1	6	0	0	0	0	32	0	0	0	0	62	0
ASV_1918	0	0	0	27	0	7	0	0	0	16	0	32	0	0	0	17	0	42	0	0	0	0	92	0	23	0	0	0	8	19	0	56	0	0	0	0	0	6	0	0	0	0	0	11	0	0	0	13	0	0	0	23	0	9	17	0	0	0	0	0
ASV_1919	0	0	0	0	0	0	0	151	136	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0
ASV_1920	0	0	0	0	0	0	0	70	62	0	0	28	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	25	0	0	0	0	0	0	0	0	28	0	0	0	107	0	0	0	0	0	9	0	0	0	0	73	0
ASV_1921	0	0	0	0	0	0	0	0	0	288	0	0	0	0	0	0	0	0	0	11	0	0	0	0	14	0	0	56	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1923	18	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	52	0	32	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	23	0	0	0	0	0	0	0	0	61	0	0	13	0	58	26	0	22	0	0
ASV_1924	0	0	0	0	0	0	0	144	144	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0
ASV_1925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	25	0	99	0	18	0	0	0	0	0	0	117	37	0	0	0	0	0	0	0	0	0	0	59	0	0
ASV_1926	40	21	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	62	36	24	0	64	0	0	0	19	0	21	0	0	82	0	0	0	0	0	0	0
ASV_1927	0	0	0	0	182	0	0	16	12	0	0	0	0	0	0	84	0	0	4	0	0	0	0	0	16	0	0	0	0	0	10	0	5	0	0	0	0	0	0	21	0	0	28	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0
ASV_1928	0	0	0	0	0	0	0	152	136	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0
ASV_1929	0	0	0	0	0	0	0	136	132	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0
ASV_1930	0	0	0	0	0	0	0	0	0	17	0	0	0	7	69	0	0	0	22	0	20	0	0	0	0	14	8	12	0	0	0	0	0	34	0	0	0	11	33	0	0	0	0	0	0	11	0	60	0	0	0	15	0	0	0	0	0	0	26	57
ASV_1931	37	48	0	0	0	0	96	0	0	0	121	0	73	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1932	11	0	0	27	0	0	0	26	0	29	0	0	0	13	0	0	0	0	0	0	0	46	16	0	0	0	0	0	0	0	32	22	0	0	0	68	0	14	0	0	0	30	0	0	0	0	0	24	41	0	0	0	0	16	0	0	0	0	0	0
